Rank,Company,Ticker,Sector,Industry,Profitable,Founder_is_CEO,FemaleCEO,Growth_in_Jobs,Change_in_Rank,Gained_in_Rank,Dropped_in_Rank,Newcomer_to_the_Fortune500,Global500,Worlds_Most_Admired_Companies,Best_Companies_to_Work_For,Number_of_employees,MarketCap_March28_M,Revenues_M,RevenuePercentChange,Profits_M,ProfitsPercentChange,Assets_M,CEO,Country,HeadquartersCity,HeadquartersState,Website,CompanyType,Footnote,MarketCap_Updated_M,Updated,Rank_Score,Assets_B,MarketCap_B,Assets_norm,MarketCap_norm,Rank_norm,Company_Size
937,First National Of Nebraska,FINN,Financials,Commercial Banks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,4799,3265.1,2777.5,40.6,227.4,-29.5,31285.9,Clarkson D. Lauritzen,U.S.,Omaha,Nebraska,Https://Www.Fnni.Com,Public,"Market value as of March 28, 2024.",3265.0,2024-06-04,64,31.2859,3.265,0.007150071384877726,0.0009083804425273397,0.9369369369369369,Medium
938,Guess,GES,Retailing,Specialty Retailers: Apparel,1.0,0.0,0.0,0.0,10.0,1.0,0.0,,no,no,no,12000,1689.9,2776.5,3.3,198.2,32.5,2590.0,Carlos E. Alberini,U.S.,Los Angeles,California,Https://Www.Guess.Com,Public,"Incorporated in the U.S. and headquartered in Switzerland. Its North American headquarters are in Los Angeles, Calif. Figures are for fiscal year ended Jan. 31, 2024. Market value as of March 28, 2024.",1690.0,2024-06-04,63,2.59,1.69,0.0005152973391887684,0.00047018773288551427,0.937937937937938,Small
939,Esab,ESAB,Industrials,Industrial Machinery,1.0,0.0,0.0,0.0,28.0,1.0,0.0,,no,no,no,9000,6671.5,2774.8,7.0,205.3,-8.3,3828.6,Shyam P. Kambeyanda,U.S.,North Bethesda,Maryland,Https://Www.Esabcorporation.Com,Public,"Market value as of March 28, 2024.",6672.0,2024-06-04,62,3.8286,6.672,0.0008016738296626807,0.0018562677833207995,0.938938938938939,Small
940,Amica Mutual Insurance,,Financials,Insurance: Property And Casualty (Mutual),0.0,0.0,0.0,0.0,23.0,1.0,0.0,,no,no,no,3597,0.0,2772.5,6.6,-218.4,0.0,6668.0,Edmiund Shallcross Iii,U.S.,Lincoln,Rhode Island,Https://Www.Amica.Com,Private,"Market value as of March 31, 2021.",0.0,2024-06-04,61,6.668,0.0,0.0014581710095848725,0.0,0.93993993993994,Small
941,Avalonbay Communities,AVB,Financials,Real Estate,1.0,0.0,0.0,0.0,27.0,1.0,0.0,,no,no,no,3009,26383.6,2767.9,6.7,928.8,-18.3,20678.2,Benjamin W. Schall,U.S.,Arlington,Virginia,Https://Www.Avalonbay.Com,Public,"A real estate investment trust. Market value as of March 28, 2024.",26384.0,2024-06-04,60,20.6782,26.384,0.004697466913700493,0.00734049298488249,0.9409409409409409,Medium
942,Docusign,DOCU,Technology,Computer Software,1.0,0.0,0.0,0.0,41.0,1.0,0.0,,no,no,no,6840,12232.5,2761.9,9.8,74.0,0.0,2971.3,Allan C. Thygesen,U.S.,San Francisco,California,Https://Www.Docusign.Com,Public,"Figures are for fiscal year ended Jan. 31, 2024. Market value as of March 28, 2024.",12233.0,2024-06-04,59,2.9713000000000003,12.233,0.0006034576458395861,0.0034034358203482227,0.9419419419419419,Small
943,Titan Machinery,TITN,Retailing,Specialty Retailers: Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,3471,566.9,2758.4,24.9,112.4,10.4,1992.3,Bryan J. Knutson,U.S.,West Fargo,North Dakota,Https://Www.Titanmachinery.Com,Public,"Figures are for fiscal year ended Jan. 31, 2024. Market value as of March 28, 2024.",567.0,2024-06-04,58,1.9923,0.567,0.0003771032261932433,0.00015774937547105716,0.942942942942943,Small
944,Modivcare,MODV,Health Care,Health Care: Pharmacy And Other Services,0.0,0.0,0.0,0.0,41.0,1.0,0.0,,no,no,no,21200,332.9,2756.2,9.7,-204.5,0.0,1767.3,L. Heath Sampson,U.S.,Denver,Colorado,Https://Www.Modivcare.Com,Public,"Market value as of March 28, 2024.",333.0,2024-06-04,57,1.7672999999999999,0.333,0.00032508101534500306,9.264645860998595e-05,0.943943943943944,Small
945,Hovnanian Enterprises,HOV,Engineering & Construction,Homebuilders,1.0,0.0,0.0,0.0,-42.0,0.0,1.0,,no,no,no,1715,956.7,2756.0,-5.7,205.9,-8.7,2492.9,Ara K. Hovnanian,U.S.,Matawan,New Jersey,Https://Www.Khov.Com,Public,"Figures are for fiscal year ended Oct. 31, 2023. Market value as of March 28, 2024.",957.0,2024-06-04,56,2.4929,0.957,0.0004928468650849279,0.00026625423690617583,0.944944944944945,Small
946,Etsy,ETSY,Retailing,Internet Services And Retailing,1.0,0.0,0.0,0.0,26.0,1.0,0.0,,no,no,no,2420,8142.8,2748.4,7.1,307.6,0.0,2685.4,Joshua G. Silverman,U.S.,Brooklyn,New York,Https://Www.Etsy.Com,Public,"Market value as of March 28, 2024.",8143.0,2024-06-04,55,2.6854,8.143,0.0005373547565884222,0.002265525863246593,0.9459459459459459,Small
947,Adams Resources & Energy,AE,Energy,Petroleum Refining,1.0,0.0,0.0,0.0,-111.0,0.0,1.0,,no,no,no,741,74.4,2745.3,-18.5,0.2,-93.9,361.3,Kevin J. Roycraft,U.S.,Houston,Texas,Https://Www.Adamsresources.Com,Public,"Market value as of March 28, 2024.",74.0,2024-06-04,54,0.3613,0.074,0.0,2.0588101913330212e-05,0.9469469469469469,Small
948,Surgery Partners,SGRY,Health Care,Health Care: Medical Facilities,0.0,0.0,0.0,0.0,30.0,1.0,0.0,,no,no,no,12000,3776.7,2743.3,8.0,-11.9,0.0,6876.7,J. Eric  Evans,U.S.,Brentwood,Tennessee,Https://Www.Surgerypartners.Com,Public,"Market value as of March 28, 2024.",3777.0,2024-06-04,53,6.8767,3.777,0.0015064245002694402,0.001050827850360111,0.947947947947948,Small
949,Columbia Banking System,COLB,Financials,Commercial Banks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,5114,4050.2,2743.3,103.6,348.7,3.6,52173.6,Clint E. Stein,U.S.,Tacoma,Washington,Https://Www.Columbiabankingsystem.Com,Public,"Columbia Banking System acquired Umpqua Holdings, Feb. 28, 2023. Merger was accounted for as a reverse merger with Umpqua was deemed the accounting acquirer and Columbia the legal acquirer. Market value as of March 28, 2024.",4050.0,2024-06-04,52,52.1736,4.05,0.011979512867254554,0.001126781253364694,0.948948948948949,Large
950,Verisk,VRSK,Business Services,Financial Data Services,1.0,0.0,0.0,0.0,-63.0,0.0,1.0,,no,no,no,7500,33801.3,2728.2,-10.1,614.6,-35.6,4366.1,Lee M. Shavel,U.S.,Jersey City,New Jersey,Https://Www.Verisk.Com,Public,"Includes revenues from discontinued operations. Market value as of March 28, 2024.",33801.0,2024-06-04,51,4.3661,33.801,0.0009259491111334767,0.00940403287530371,0.94994994994995,Small
951,Masterbrand,MBC,Materials,"Building Materials, Glass",1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,12307,2380.0,2726.2,0.0,182.0,0.0,2381.7,R. David Banyard Jr.,U.S.,Beachwood,Ohio,Https://Www.Masterbrand.Com,Public,"Spun off from Fortune Brands Innovations (2023 rank: 676), Dec. 14, 2023. Market value as of March 28, 2024.",2380.0,2024-06-04,50,2.3817,2.38,0.00046713633243459753,0.0006621578723476474,0.950950950950951,Small
952,Hawaiian Holdings,HA,Transportation,Airlines,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,no,no,no,7362,690.8,2716.3,2.8,-260.5,0.0,3733.5,Peter R. Ingram,U.S.,Honolulu,Hawaii,Https://Www.Hawaiianairlines.Com,Public,"Market value as of March 28, 2024.",691.0,2024-06-04,49,3.7335,0.691,0.0007796857752108246,0.00019224835705555643,0.9519519519519519,Small
953,Amc Networks,AMCX,Media,Entertainment,1.0,0.0,1.0,0.0,-74.0,0.0,1.0,,no,no,no,1900,528.4,2711.9,-12.4,215.5,2737.3,4969.8,Kristin A. Dolan,U.S.,New York,New York,Https://Www.Amcnetworks.Com,Public,"Market value as of March 28, 2024.",528.0,2024-06-04,48,4.9698,0.528,0.001065530483084955,0.0001468988893275453,0.952952952952953,Small
954,Sba Communications,SBAC,Financials,Real Estate,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,no,no,no,1787,23427.2,2711.6,3.0,501.8,8.8,10178.4,Brendan T. Cavanagh,U.S.,Boca Raton,Florida,Https://Www.Sbasite.Com,Public,"A real estate investment trust. Market value as of March 28, 2024.",23427.0,2024-06-04,47,10.1784,23.427,0.002269809982747816,0.006517803561129552,0.953953953953954,Medium
955,Americold Realty Trust,COLD,Financials,Real Estate,0.0,0.0,0.0,0.0,-51.0,0.0,1.0,,no,no,no,14632,7071.9,2702.8,-7.3,-336.2,0.0,7869.3,George F. Chappelle Jr.,U.S.,Atlanta,Georgia,Https://Www.Americold.Com,Public,"Includes revenues from discontinued operations. A real estate investment trust. Market value as of March 28, 2024.",7072.0,2024-06-04,46,7.8693,7.072,0.0017359233735492767,0.001967554820690152,0.954954954954955,Small
956,Newmarket,NEU,Chemicals,Chemicals,1.0,0.0,0.0,0.0,-24.0,0.0,1.0,,no,no,no,2000,6085.6,2698.4,-2.4,388.9,39.1,2308.9,Thomas E. Gottwald,U.S.,Richmond,Virginia,Https://Www.Newmarket.Com,Public,"Market value as of March 28, 2024.",6086.0,2024-06-04,45,2.3089,6.086,0.000450304257102367,0.001693232273574698,0.955955955955956,Small
957,Park Hotels & Resorts,PK,Financials,Real Estate,1.0,0.0,0.0,0.0,30.0,1.0,0.0,,no,no,no,90,3682.3,2698.0,7.9,97.0,-40.1,9419.0,Thomas J. Baltimore Jr.,U.S.,Tysons,Virginia,Https://Www.Pkhotelsandresorts.Com,Public,"A real estate investment trust. Market value as of March 28, 2024.",3682.0,2024-06-04,44,9.419,3.682,0.0020942292408893557,0.0010243971789848897,0.9569569569569569,Small
958,Alexandria Real Estate Equities,ARE,Financials,Real Estate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,568,22555.2,2690.3,19.2,103.6,-80.1,36771.4,Peter M. Moglia,U.S.,Pasadena,California,Https://Www.Are.Com,Public,"A real estate investment trust. Market value as of March 28, 2024.",22555.0,2024-06-04,43,36.7714,22.555,0.008418372885357822,0.006275197819664364,0.957957957957958,Medium
959,Griffon,GFF,Materials,"Building Materials, Glass",1.0,0.0,0.0,0.0,-67.0,0.0,1.0,,no,no,no,5700,3763.0,2685.2,-10.8,77.6,0.0,2418.9,Ronald J. Kramer,U.S.,New York,New York,Https://Www.Griffon.Com,Public,"Figures are for fiscal year ended Sept. 30, 2023. Market value as of March 28, 2024.",3763.0,2024-06-04,42,2.4189000000000003,3.763,0.00047573733796150666,0.0010469328040521835,0.958958958958959,Small
960,Air Lease,AL,Business Services,Equipment Leasing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,163,5728.7,2685.0,15.9,614.6,0.0,30452.3,John L. Plueger,U.S.,Los Angeles,California,Https://Www.Airleasecorp.Com,Public,"Market value as of March 28, 2024.",5729.0,2024-06-04,41,30.4523,5.729,0.006957334873930645,0.0015939085927225512,0.95995995995996,Medium
961,Ul Solutions,ULS,Business Services,Diversified Outsourcing Services,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,no,no,no,15063,0.0,2678.0,6.3,260.0,-11.3,2736.0,Jennifer F. Scanlon,U.S.,Northbrook,Illinois,Https://Www.Ul.Com,Public,"Market value as of March 28, 2024.",0.0,2024-06-04,40,2.736,0.0,0.0005490539737836264,0.0,0.960960960960961,Small
962,Teradyne,TER,Technology,Semiconductors And Other Electronic Components,1.0,0.0,0.0,0.0,-90.0,0.0,1.0,,no,no,no,6500,17260.0,2676.3,-15.2,448.8,-37.3,3486.8,Gregory S. Smith,U.S.,North Reading,Massachusetts,Https://Www.Teradyne.Com,Public,"Market value as of March 28, 2024.",17260.0,2024-06-04,39,3.4868,17.26,0.0007226463111385541,0.00480203566248756,0.9619619619619619,Small
963,Oge Energy,OGE,Energy,Utilities: Gas And Electric,1.0,0.0,0.0,0.0,-130.0,0.0,1.0,,no,no,no,2329,6871.3,2674.3,-20.8,416.8,-37.4,12790.7,Sean  Trauschke,U.S.,Oklahoma City,Oklahoma,Https://Www.Ogeenergy.Com,Public,"Market value as of March 28, 2024.",6871.0,2024-06-04,38,12.790700000000001,6.871,0.0028737994111871844,0.0019116330844120525,0.962962962962963,Medium
964,Bio-Rad Laboratories,BIO,Technology,"Scientific,Photographic And  Control Equipment",0.0,0.0,0.0,0.0,-46.0,0.0,1.0,,no,no,no,8030,9794.0,2671.3,-4.7,-637.3,0.0,12299.1,Norman D. Schwartz,U.S.,Hercules,California,Https://Www.Bio-Rad.Com,Public,"Market value as of March 28, 2024.",9794.0,2024-06-04,37,12.299100000000001,9.794,0.0027601366607294293,0.0027248631099885956,0.963963963963964,Medium
965,Spire,SR,Energy,Utilities: Gas And Electric,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,3589,3374.3,2666.3,21.3,217.5,-1.5,10313.6,Steven L. Lindsey,U.S.,St. Louis,Missouri,Https://Www.Spireenergy.Com,Public,"Figures are for fiscal year ended Sept. 30, 2023. Market value as of March 28, 2024.",3374.0,2024-06-04,36,10.313600000000001,3.374,0.002301069551221959,0.0009387061602104883,0.964964964964965,Medium
966,Gannett,GCI,Media,"Publishing, Printing",0.0,0.0,0.0,0.0,-65.0,0.0,1.0,,no,no,no,12800,363.1,2663.6,-9.6,-27.8,0.0,2181.2,Michael E. Reed,U.S.,Mclean,Virginia,Https://Www.Gannett.Com,Public,"Market value as of March 28, 2024.",363.0,2024-06-04,35,2.1812,0.363,0.0004207787623231657,0.00010099298641268738,0.965965965965966,Small
967,Stericycle,SRCL,Business Services,Waste Management,0.0,0.0,1.0,0.0,-23.0,0.0,1.0,,no,no,no,13948,4882.9,2659.3,-1.7,-21.4,-138.2,5352.6,Cindy J. Miller,U.S.,Bannockburn,Illinois,Https://Www.Stericycle.Com,Public,"Market value as of March 28, 2024.",4883.0,2024-06-04,34,5.352600000000001,4.883,0.001154037604474761,0.0013585365086863706,0.9669669669669669,Small
968,Cullen/Frost Bankers,CFR,Financials,Commercial Banks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,5495,7228.9,2646.3,40.7,598.0,3.3,50845.0,Phillip D. Green,U.S.,San Antonio,Texas,Https://Www.Frostbank.Com,Public,"Market value as of March 28, 2024.",7229.0,2024-06-04,33,50.845,7.229,0.011672327492441346,0.0020112349828576227,0.967967967967968,Large
969,Extra Space Storage,EXR,Financials,Real Estate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,7618,31101.5,2645.1,32.7,803.2,-6.7,27456.3,Joseph D. Margolis,U.S.,Salt Lake City,Utah,Https://Www.Extraspace.Com,Public,"A real estate investment trust. Market value as of March 28, 2024.",31102.0,2024-06-04,32,27.4563,31.102,0.006264630235258078,0.008653123590654004,0.968968968968969,Medium
970,Rev Group,REVG,Motor Vehicles & Parts,Motor Vehicles & Parts,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,6724,1144.3,2638.0,13.1,45.3,198.0,1410.4,Mark A. Skonieczny,U.S.,Brookfield,Wisconsin,Https://Www.Revgroup.Com,Public,"Figures are for fiscal year ended Oct. 31, 2023. Market value as of March 28, 2024.",1144.0,2024-06-04,31,1.4104,1.144,0.00024256222844839457,0.00031828092687634813,0.96996996996997,Small
971,Profrac Holding,ACDC,Energy,"Oil And Gas Equipment, Services",0.0,1.0,0.0,0.0,26.0,1.0,0.0,,no,no,no,2949,1334.2,2630.0,8.4,-97.7,-206.8,3070.7,Ladd  Wilks,U.S.,Willow Park,Texas,Https://Www.Pfholdingscorp.Com,Public,"Market value as of March 28, 2024.",1334.0,2024-06-04,30,3.0707,1.334,0.0006264399025432086,0.00037114226962679054,0.970970970970971,Small
972,Nordson,NDSN,Industrials,Industrial Machinery,1.0,0.0,0.0,0.0,-3.0,0.0,1.0,,no,no,no,7900,15701.6,2628.6,1.5,487.5,-5.0,5251.8,Sundaram Nagarajan,U.S.,Westlake,Ohio,Https://Www.Nordson.Com,Public,"Figures are for fiscal year ended Oct. 31, 2023. Market value as of March 28, 2024.",15702.0,2024-06-04,29,5.2518,15.702,0.0011307316540147493,0.0043685726519339324,0.9719719719719719,Small
973,Summit Materials,SUM,Materials,"Building Materials, Glass",1.0,0.0,1.0,0.0,25.0,1.0,0.0,,no,no,no,5300,7767.1,2619.5,8.6,285.9,5.0,5149.6,Anne P. Noonan,U.S.,Denver,Colorado,Https://Www.Summit-Materials.Com,Public,"Market value as of March 28, 2024.",7767.0,2024-06-04,28,5.1496,7.767,0.0011071020097983488,0.002160916048119402,0.972972972972973,Small
974,Valvoline,VVV,Chemicals,Chemicals,1.0,0.0,1.0,0.0,-221.0,0.0,1.0,,no,no,no,10250,5778.5,2617.9,-33.4,1419.7,234.6,2889.9,Lori A. Flees,U.S.,Lexington,Kentucky,Https://Www.Valvoline.Com,Public,"Includes revenues from discontinued operations. Figures are for fiscal year ended Sept. 30, 2023. Market value as of March 28, 2024.",5779.0,2024-06-04,27,2.8899,5.779,0.0005846371660038227,0.0016078194723937202,0.973973973973974,Small
975,Kontoor Brands,KTB,Apparel,Apparel,1.0,0.0,0.0,0.0,-19.0,0.0,1.0,,no,no,no,13700,3359.5,2607.5,-0.9,231.0,-5.9,1645.4,Scott H. Baxter,U.S.,Greensboro,North Carolina,Https://Www.Kontoorbrands.Com,Public,"Market value as of March 28, 2024.",3360.0,2024-06-04,26,1.6454000000000002,3.36,0.00029689653755655656,0.0009348111139025609,0.974974974974975,Small
976,Skyline Champion,SKY,Engineering & Construction,Homebuilders,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,7700,4909.6,2606.6,18.1,401.8,62.0,1562.7,Mark J. Yost,U.S.,Troy,Michigan,Https://Ir.Skylinechampion.Com,Public,"Figures are for fiscal year ended March 31, 2023. Market value as of March 28, 2024.",4910.0,2024-06-04,25,1.5627,4.91,0.00027777548494700336,0.0013660483837088018,0.975975975975976,Small
977,Teladoc Health,TDOC,Health Care,Health Care: Pharmacy And Other Services,0.0,0.0,1.0,0.0,22.0,1.0,0.0,,no,no,no,5208,2522.3,2602.4,8.1,-220.4,0.0,4392.4,Charles Divita Iii,U.S.,Purchase,New York,Https://Www.Teladochealth.Com,Public,"Market value as of March 28, 2024.",2522.0,2024-06-04,24,4.392399999999999,2.522,0.0009320299295570709,0.0007016647706137674,0.9769769769769769,Small
978,Louisiana-Pacific,LPX,Materials,"Building Materials, Glass",1.0,0.0,0.0,0.0,-261.0,0.0,1.0,,no,no,no,4100,6067.6,2581.0,-40.1,178.0,-83.6,2437.0,W. Bradley Southern,U.S.,Nashville,Tennessee,Https://Www.Lpcorp.Com,Public,"Market value as of March 28, 2024.",6068.0,2024-06-04,23,2.437,6.068,0.0004799222358119651,0.0016882243568930773,0.977977977977978,Small
979,Universal,UVV,"Food, Beverages & Tobacco",Tobacco,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,19600,1270.9,2569.8,22.2,124.1,43.3,2639.2,George C. Freeman Iii,U.S.,Richmond,Virginia,Https://Www.Universalcorp.Com,Public,"Figures are for fiscal year ended March 31, 2023. Market value as of March 28, 2024.",1271.0,2024-06-04,22,2.6391999999999998,1.271,0.0005266728626275835,0.0003536145612411175,0.978978978978979,Small
980,Consol Energy,CEIX,Energy,"Mining, Crude-Oil Production",1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,2020,2480.0,2568.9,22.2,655.9,40.5,2675.0,James A. Brock,U.S.,Canonsburg,Pennsylvania,Https://Www.Consolenergy.Com,Public,"Market value as of March 28, 2024.",2480.0,2024-06-04,21,2.675,2.48,0.0005349501743981036,0.0006899796316899854,0.97997997997998,Small
981,Encore Wire,,Industrials,"Electronics, Electrical Equip.",1.0,0.0,0.0,0.0,-91.0,0.0,1.0,,no,no,no,1629,4147.7,2567.7,-14.9,372.4,-48.1,1967.9,Daniel L. Jones,U.S.,Mckinney,Texas,Https://Www.Encorewire.Com,Private,"Acquired by Prysmian (Italy), July 2, 2024. Market value as of March 28, 2024.",4148.0,2024-06-04,20,1.9679,4.148,0.00037146170643903413,0.0011540465775201853,0.980980980980981,Small
982,Playtika Holding,PLTK,Media,Entertainment,1.0,1.0,0.0,0.0,-22.0,0.0,1.0,,no,no,no,3600,2613.1,2567.0,-1.9,235.0,-14.6,3175.0,Robert Antokol,U.S.,Henderson,Nevada,Https://Www.Playtika.Com,Public,"Incorporated in the U.S. and headquartered in Israel. Market value as of March 28, 2024.",2613.0,2024-06-04,19,3.175,2.613,0.0006505550873941928,0.0007269825716152952,0.9819819819819819,Small
983,Alliance Resource Partners,ARLP,Energy,"Mining, Crude-Oil Production",1.0,0.0,0.0,0.0,17.0,1.0,0.0,,no,no,no,3595,2567.6,2566.7,6.7,630.1,7.5,2788.4,Joseph W. Craft Iii,U.S.,Tulsa,Oklahoma,Https://Www.Arlp.Com,Public,"A partnership. Market value as of March 28, 2024.",2568.0,2024-06-04,18,2.7884,2.568,0.0005611693686656166,0.000714462779911243,0.982982982982983,Small
984,Envista Holdings,NVST,Health Care,Medical Products And Equipment,0.0,0.0,0.0,0.0,-14.0,0.0,1.0,,no,no,no,12800,3674.3,2566.5,-0.6,-100.2,-141.2,6605.1,Paul Keel,U.S.,Brea,California,Https://Www.Envistaco.Com,Public,"Market value as of March 28, 2024.",3674.0,2024-06-04,17,6.6051,3.674,0.0014436279115299646,0.0010221714382375026,0.983983983983984,Small
985,Shift4 Payments,FOUR,Business Services,Financial Data Services,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,3030,5694.7,2564.8,28.7,86.2,14.8,3387.8,Jared Isaacman,U.S.,Center Valley,Pennsylvania,Https://Www.Shift4.Com,Public,"Market value as of March 28, 2024.",5695.0,2024-06-04,16,3.3878000000000004,5.695,0.0006997565383653285,0.001584449194546156,0.984984984984985,Small
986,Talen Energy,TLNE,Energy,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,2000,5569.4,2554.0,-17.3,0.0,0.0,7121.0,Mark  Mcfarland,U.S.,Houston,Texas,Https://Www.Talenenergy.Com,Public,"Net income and earnings per share percent changes are not available due to emergence from bankruptcy and fresh-start accounting, May 17, 2023. Market value as of March 28, 2024.",5569.0,2024-06-04,15,7.121,5.569,0.0015629090607593296,0.00154939377777481,0.985985985985986,Small
987,Carpenter Technology,CRS,Materials,Metals,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,4500,3529.0,2550.3,38.9,56.4,0.0,3053.9,Tony R. Thene,U.S.,Philadelphia,Pennsylvania,Https://Www.Carpentertechnology.Com,Public,"Figures are for fiscal year ended June 30, 2023. Market value as of March 28, 2024.",3529.0,2024-06-04,14,3.0539,3.529,0.00062255557746654,0.0009818298871911123,0.986986986986987,Small
988,Wex,WEX,Business Services,Financial Data Services,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,no,no,no,7200,9913.3,2548.0,8.4,266.6,32.3,13882.1,Melissa D. Smith,U.S.,Portland,Maine,Https://Www.Wexinc.Com,Public,"Market value as of March 28, 2024.",9913.0,2024-06-04,13,13.882100000000001,9.913,0.0031261418152750482,0.002757971003605978,0.987987987987988,Medium
989,Old National Bancorp,ONB,Financials,Commercial Banks,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,3940,5096.0,2540.2,37.0,582.0,35.9,49089.8,James C. Ryan Iii,U.S.,Evansville,Indiana,Https://Www.Oldnational.Com,Public,"Market value as of March 28, 2024.",5096.0,2024-06-04,12,49.089800000000004,5.096,0.011266508005859875,0.0014177968560855508,0.988988988988989,Medium
990,Agnc Investment,AGNC,Financials,Real Estate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,53,6887.3,2538.0,0.0,155.0,0.0,71596.0,Peter J. Federico,U.S.,Bethesda,Maryland,Https://Www.Agnc.Com,Public,"A real estate investment trust. Market value as of March 28, 2024.",6887.0,2024-06-04,11,71.596,6.887,0.016470162591605046,0.0019160845659068266,0.98998998998999,Large
991,Wabash National,WNC,Motor Vehicles & Parts,Motor Vehicles & Parts,1.0,0.0,0.0,0.0,-5.0,0.0,1.0,,no,no,no,6667,1349.9,2536.5,1.4,231.3,106.0,1362.8,Brent L. Yeagy,U.S.,Lafayette,Indiana,Https://Www.Onewabash.Com,Public,"Market value as of March 28, 2024.",1350.0,2024-06-04,10,1.3628,1.35,0.00023155664073116686,0.00037559375112156465,0.990990990990991,Small
992,Msci,MSCI,Business Services,Financial Data Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,no,no,no,5794,44400.8,2528.9,12.5,1148.6,31.9,5518.2,Henry A. Fernandez,U.S.,New York,New York,Https://Www.Msci.Com,Public,"Market value as of March 28, 2024.",44401.0,2024-06-04,9,5.5182,44.401,0.0011923259516590655,0.01235313936559155,0.9919919919919921,Small
